,index,Event ID,Agency,Standardized Type,Agency-specific Type,Start time,Closed time,Location,Op. Center,Latitude,Longitude,Road,Duration (Incident clearance time),Operator Notes,Responders,Max Lanes Closed,geometry,duration_min
13458,2912,CALTRANS_191023IN00265,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:06:00,2019-10-23 16:02:00,I215 N SO WASHINGTON ST,Unknown,34.043879,-117.3127,I-215,56 minutes,7.0,,,POINT (248094.4516702102 -437783.4012944284),56
13550,3015,CALTRANS_191023INFSP00116,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:07:00,2019-10-23 15:32:00,I215 N SO WASHINGTON ST,Unknown,34.043879,-117.3127,I-215,25 minutes,6.0,,,POINT (248094.4516702102 -437783.4012944284),25
13459,2913,CALTRANS_191023IN00271,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:09:00,2019-10-23 16:52:00,,Unknown,34.234555,-117.42629,Cajon Blvd,1 hour 43 minutes,,,,POINT (237036.163487591 -416928.7176320343),103
13460,2914,CALTRANS_191023IN00275,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:10:00,2019-10-23 15:49:00,,Unknown,34.030662,-117.610875,CA 60,39 minutes,5.0,,,POINT (220609.7445786246 -439986.0425442639),39
13551,3016,CALTRANS_191023INFSP00118,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:12:00,2019-10-23 15:36:00,SR60 W/VIN OFR,Unknown,34.030661,-117.605921,SR 60,24 minutes,4.0,,,POINT (221067.0983381322 -439974.6140351314),24
13461,2915,CALTRANS_191023IN00280,CADOT,Fire,FIRE-Report of Fire,2019-10-23 15:21:00,2019-10-23 19:31:00,I215 N NO ORANGE SHOW RD,Unknown,34.081531,-117.298527,I-215,4 hours 10 minutes,6.0,,,POINT (249283.5693910593 -433571.1733368342),250
13463,2917,CALTRANS_191023IN00300,CADOT,Incident,BREAK-Traffic Break,2019-10-23 15:34:00,2019-10-23 16:02:00,I10 W WO HAVEN AVE,Unknown,34.067656,-117.58434399999999,I-10,28 minutes,2.0,,,POINT (222954.5192570496 -435821.6118607041),28
13462,2916,CALTRANS_191023IN00299,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 15:35:00,2019-10-23 17:06:00,SR60 W EO ARCHIBALD AVE,Unknown,34.030711,-117.58585500000001,SR 60,1 hour 31 minutes,14.0,,,POINT (222919.4346802276 -439922.0851631286),91
13552,3017,CALTRANS_191023INFSP00131,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 15:38:00,2019-10-23 16:05:00,SR60 W EO ARCHIBALD AVE,Unknown,34.030711,-117.58585500000001,SR 60,27 minutes,11.0,,,POINT (222919.4346802276 -439922.0851631286),27
2044,3366,CALTRANS_191023IN00317,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 15:52:00,2019-10-23 16:34:00,SR60 W EO VALLEY WY,Unknown,34.0098,-117.42713799999999,SR 60,42 minutes,2.0,,,POINT (237634.6360746821 -441855.331641702),42
2043,3365,CALTRANS_191023IN00316,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 15:52:00,2019-10-23 16:45:00,SR91 W EO CENTRAL AVE,Unknown,33.957553999999995,-117.37910600000001,SR 91,53 minutes,6.0,,,POINT (242230.0280998034 -447526.7489849869),53
13464,2919,CALTRANS_191023IN00320,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:53:00,2019-10-23 18:16:00,,Unknown,34.067602,-117.57128700000001,I-10,2 hours 23 minutes,13.0,,,POINT (224159.5139668548 -435796.8119600988),143
2046,3368,CALTRANS_191023IN00326,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 15:57:00,2019-10-23 17:03:00,I15 N SO SR60,Unknown,34.016397,-117.55008600000001,I-15,1 hour 6 minutes,4.0,,,POINT (226262.5989173718 -441424.6143530486),66
2125,3458,CALTRANS_191023INFSP00146,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 16:01:00,2019-10-23 16:34:00,I15 N SO SR60,Unknown,34.016397,-117.55008600000001,I-15,33 minutes,3.0,,,POINT (226262.5989173718 -441424.6143530486),33
2047,3369,CALTRANS_191023IN00339,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 16:04:00,2019-10-23 16:25:00,SR91 W AT SERFAS,Unknown,33.880790000000005,-117.613075,SR 91,21 minutes,2.0,,,POINT (220825.1107625242 -456609.2267052163),21
2126,3459,CALTRANS_191023INFSP00148,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 16:06:00,2019-10-23 16:27:00,SR91 W EO LINCOLN AVE,Unknown,33.881427,-117.57806799999999,SR 91,21 minutes,3.0,,,POINT (224061.2609833065 -456456.4666231712),21
13466,2921,CALTRANS_191023IN00366,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 16:37:00,2019-10-23 17:17:00,I10 E WO 4TH ST,Unknown,34.080704,-117.62848400000001,I-10,40 minutes,1.0,,,POINT (218845.245326166 -434477.4841572274),40
2050,3374,CALTRANS_191023IN00386,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 16:58:00,2019-10-23 17:29:00,WB 91 JEO SERFAS CLUB,Unknown,33.880009,-117.605278,,31 minutes,5.0,,,POINT (221548.4805844991 -456677.6276203855),31
2128,3461,CALTRANS_191023INFSP00150,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 16:59:00,2019-10-23 17:36:00,WB 91 JEO SERFAS CLUB,Unknown,33.880009,-117.605278,,37 minutes,5.0,,,POINT (221548.4805844991 -456677.6276203855),37
2052,3376,CALTRANS_191023IN00394,CADOT,Incident,BREAK-Traffic Break,2019-10-23 17:08:00,2019-10-23 17:55:00,SR91 E MCKINLEY ST,Unknown,33.886183,-117.51784599999999,SR 91,47 minutes,3.0,,,POINT (229617.5396740874 -455785.0775500489),47
13467,2922,CALTRANS_191023IN00397,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 17:11:00,2019-10-23 18:32:00,I215 S BARTON RD,Unknown,34.034202,-117.324648,I-215,1 hour 21 minutes,,,,POINT (247021.9796768341 -438887.6120918067),81
13468,2923,CALTRANS_191023IN00404,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 17:14:00,2019-10-23 18:23:00,I10 W EO FORD ST,Unknown,34.039993,-117.15413000000001,I-10,1 hour 9 minutes,,,,POINT (262742.4689342241 -437787.0874197138),69
2053,3377,CALTRANS_191023IN00405,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 17:17:00,2019-10-23 17:45:00,SR91 W EO MAPLE ST,Unknown,33.881068,-117.598258,SR 91,28 minutes,2.0,,,POINT (222194.8244095376 -456543.7859095773),28
2129,3462,CALTRANS_191023INFSP00154,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 17:19:00,2019-10-23 17:44:00,SR91 W EO MAPLE ST,Unknown,33.881068,-117.598258,SR 91,25 minutes,,,,POINT (222194.8244095376 -456543.7859095773),25
2054,3378,CALTRANS_191023IN00423,CADOT,Fire,FIRE-Report of Fire,2019-10-23 17:37:00,2019-10-23 18:34:00,SR91 E EO GREEN RIVER RD,Unknown,33.881459,-117.648505,SR 91,57 minutes,16.0,,,POINT (217546.1600807957 -456616.9625071501),57
13469,2925,CALTRANS_191023IN00479,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:10:00,2019-10-23 18:36:00,,Unknown,34.134682,-117.641843,CA 210,26 minutes,1.0,,,POINT (217463.7968804847 -428522.0118391304),26
2056,3380,CALTRANS_191023IN00481,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:10:00,2019-10-23 18:43:00,,Unknown,33.938169,-117.12682099999999,CA 60,33 minutes,3.0,,,POINT (265605.2062218142 -449000.2799377413),33
2057,3381,CALTRANS_191023IN00487,CADOT,Vehicle On Fire,CFIRE-Car Fire,2019-10-23 18:16:00,2019-10-23 19:01:00,,Unknown,34.016847,-117.467101,,45 minutes,12.0,,,POINT (233923.5784040057 -441173.317294654),45
2016,3309,CALTRANS_191023BCFSP00053,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:17:00,2019-10-23 18:41:00,,Unknown,33.938169,-117.12682099999999,CA 60,24 minutes,1.0,,,POINT (265605.2062218142 -449000.2799377413),24
2019,3323,CALTRANS_191023IC00125,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:17:00,2019-10-23 18:53:00,,Unknown,33.938169,-117.12682099999999,CA 60,36 minutes,3.0,,,POINT (265605.2062218142 -449000.2799377413),36
13470,2926,CALTRANS_191023IN00492,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 18:18:00,2019-10-23 20:21:00,I210 E AYALA OFR,Unknown,34.135857,-117.39838799999998,I-210,2 hours 3 minutes,6.0,,,POINT (239905.7070300296 -427804.4726084797),123
2058,3382,CALTRANS_191023IN00505,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:30:00,2019-10-23 19:51:00,SR91 E WO LINCOLN AVE,Unknown,33.882282000000004,-117.58803300000001,SR 91,1 hour 21 minutes,9.0,,,POINT (223137.1517081575 -456385.1731398152),81
2131,3464,CALTRANS_191023INFSP00159,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:32:00,2019-10-23 19:11:00,SR91 E WO LINCOLN AVE,Unknown,33.882282000000004,-117.58803300000001,SR 91,39 minutes,6.0,,,POINT (223137.1517081575 -456385.1731398152),39
2059,3383,CALTRANS_191023IN00512,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:37:00,2019-10-23 19:13:00,,Unknown,33.934144,-117.555853,I-15,36 minutes,3.0,,,POINT (225965.2787041389 -450558.777117101),36
2132,3465,CALTRANS_191023INFSP00160,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 18:38:00,2019-10-23 19:10:00,,Unknown,33.934144,-117.555853,I-15,32 minutes,2.0,,,POINT (225965.2787041389 -450558.777117101),32
2060,3385,CALTRANS_191023IN00526,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-23 18:52:00,2019-10-23 19:51:00,I15 S NO PHIL,Unknown,34.039547999999996,-117.550381,I-15,59 minutes,3.0,,,POINT (226169.0156199602 -438858.1319519505),59
13472,2929,CALTRANS_191023IN00531,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 19:00:00,2019-10-23 19:49:00,I15 S NO I210,Unknown,34.142897,-117.488358,I-15,49 minutes,1.0,,,POINT (231590.4784769877 -427247.4609754272),49
2133,3466,CALTRANS_191023INFSP00161,CADOT,Collision,1179-Trfc Collision-1141Enrt,2019-10-23 19:01:00,2019-10-23 19:28:00,I15 S NO SR60,Unknown,34.031825,-117.550444,I-15,27 minutes,1.0,,,POINT (226185.3318951747 -439714.6836535125),27
2020,3325,CALTRANS_191023IC00140,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 19:08:00,2019-10-23 20:22:00,,Unknown,33.950521,-117.00964099999999,I-10,1 hour 14 minutes,3.0,,,POINT (276390.9467551314 -447295.9623427591),74
2061,3386,CALTRANS_191023IN00550,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 19:21:00,2019-10-23 19:50:00,"MCK AT 91, SHELL STATION",Unknown,33.886925,-117.51671100000002,MCK,29 minutes,5.0,,,POINT (229720.35628155 -455700.0623654369),29
2062,3387,CALTRANS_191023IN00555,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 19:25:00,2019-10-23 20:24:00,SR60 E EO THEODORE,Unknown,33.938564,-117.135102,SR 60,59 minutes,4.0,,,POINT (264838.5956451989 -448979.6543342504),59
13473,2930,CALTRANS_191023IN00569,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 19:38:00,2019-10-23 20:29:00,OCCD I215 S NO LA CADENA DR IOWA,Unknown,34.022048999999996,-117.336716,I-215,51 minutes,1.0,,,POINT (245945.868887987 -440266.5339487977),51
2065,3390,CALTRANS_191023IN00571,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 19:41:00,2019-10-23 21:05:00,CANYON SPRINGS SHOPPING CENTER,Unknown,33.947145,-117.270149,CANYON SPRINGS SHOPPING CENTER,1 hour 24 minutes,2.0,,,POINT (252330.6358953427 -448396.6367887314),84
13474,2931,CALTRANS_191023IN00587,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 20:03:00,2019-10-23 20:26:00,I10 E WO VINEYARD AVE,Unknown,34.073961,-117.61717900000001,I-10,23 minutes,1.0,,,POINT (219907.0577385701 -435199.1037452249),23
13475,2932,CALTRANS_191023IN00594,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 20:08:00,2019-10-23 21:10:00,I215 S BARTON RD,Unknown,34.034202,-117.324648,I-215,1 hour 2 minutes,3.0,,,POINT (247021.9796768341 -438887.6120918067),62
13476,2933,CALTRANS_191023IN00609,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 20:23:00,2019-10-24 00:11:00,RDL PD INVLD,Unknown,34.064444,-117.208752,Alabama St,3 hours 48 minutes,7.0,,,POINT (257621.1701482721 -435225.8649717011),228
13477,2934,CALTRANS_191023IN00611,CADOT,Fire,FIRE-Report of Fire,2019-10-23 20:24:00,2019-10-23 20:52:00,I10 E WO TIPPECANOE AVE,Unknown,34.063714000000004,-117.267422,I-10,28 minutes,4.0,,,POINT (252210.0100709908 -435464.558113534),28
13479,2936,CALTRANS_191023IN00635,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-23 20:37:00,2019-10-23 23:49:00,NB 71 JSO EXIT 12 (RIVERSIDE DR),Unknown,34.015651,-117.739328,71 JSO,3 hours 12 minutes,6.0,,,POINT (208790.5169944778 -441941.5311627439),192
2068,3393,CALTRANS_191023IN00637,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 20:39:00,2019-10-23 22:18:00,NB 215 JSO MLK,Unknown,33.963913,-117.324977,215 JSO MLK,1 hour 39 minutes,9.0,,,POINT (247211.5626763804 -446681.9810749819),99
2069,3394,CALTRANS_191023IN00640,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 20:40:00,2019-10-23 21:09:00,SR91 E EO SERFAS CLUB DR,Unknown,33.880036,-117.608729,SR 91,29 minutes,,,,POINT (221229.2024369368 -456682.6925565512),29
2135,3468,CALTRANS_191023INFSP00168,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 20:42:00,2019-10-23 21:09:00,SR91 E EO SERFAS CLUB DR,Unknown,33.880036,-117.608729,SR 91,27 minutes,,,,POINT (221229.2024369368 -456682.6925565512),27
2070,3395,CALTRANS_191023IN00644,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 20:46:00,2019-10-23 21:07:00,SR91 E WO MCKINLEY ST,Unknown,33.883948,-117.52528500000001,SR 91,21 minutes,2.0,,,POINT (228936.0033507608 -456050.8622020846),21
2071,3396,CALTRANS_191023IN00649,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 20:50:00,2019-10-23 23:15:00,SR91 W AT SR71,Unknown,33.883703999999994,-117.64031100000001,SR 91,2 hours 25 minutes,6.0,,,POINT (218297.8669456096 -456349.217163119),145
2137,3470,CALTRANS_191023INFSP00170,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 20:52:00,2019-10-23 21:28:00,SR91 W AT SR71,Unknown,33.883703999999994,-117.64031100000001,SR 91,36 minutes,2.0,,,POINT (218297.8669456096 -456349.217163119),36
2072,3397,CALTRANS_191023IN00652,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 20:53:00,2019-10-23 21:29:00,I215 N NO EUCALYPTUS,Unknown,33.936522,-117.29035400000001,I-215,36 minutes,5.0,,,POINT (250497.1904885582 -449627.9837645818),36
2074,3399,CALTRANS_191023IN00664,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 21:01:00,2019-10-23 22:00:00,SR91 E WO LA SIERRA AVE,Unknown,33.896977,-117.48057800000001,SR 91,59 minutes,13.0,,,POINT (233032.4897240676 -454497.4126620488),59
13483,2940,CALTRANS_191023IN00691,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:16:00,2019-10-23 22:29:00,I10 E WO CENTRAL AVE,Unknown,34.083527000000004,-117.693753,I-10,1 hour 13 minutes,3.0,,,POINT (212815.7617144727 -434313.0014196807),73
13556,3021,CALTRANS_191023INFSP00186,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:18:00,2019-10-23 22:04:00,I10 E WO CENTRAL AVE,Unknown,34.083527000000004,-117.693753,I-10,46 minutes,2.0,,,POINT (212815.7617144727 -434313.0014196807),46
2076,3401,CALTRANS_191023IN00695,CADOT,Animal Struck,1125A-Animal Hazard,2019-10-23 21:19:00,2019-10-23 22:42:00,SR60 W NASON ST,Unknown,33.939345,-117.191465,SR 60,1 hour 23 minutes,1.0,,,POINT (259627.2276127643 -449048.9642405347),83
2139,3472,CALTRANS_191023INFSP00192,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 21:26:00,2019-10-23 21:54:00,SR91 E WO LA SIERRA AVE,Unknown,33.896977,-117.48057800000001,SR 91,28 minutes,12.0,,,POINT (233032.4897240676 -454497.4126620488),28
13485,2943,CALTRANS_191023IN00715,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 21:34:00,2019-10-23 22:36:00,SR71 N 1/2 - 1 MI SO SR60 123,Unknown,34.015983,-117.73988600000001,SR 71,1 hour 2 minutes,7.0,,,POINT (208738.1133267912 -441905.9434442259),62
13486,2944,CALTRANS_191023IN00719,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:39:00,2019-10-23 22:05:00,,Unknown,34.066755,-117.332205,I-10,26 minutes,4.0,,,POINT (246222.8100016924 -435297.6461676094),26
13557,3022,CALTRANS_191023INFSP00208,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:41:00,2019-10-23 22:02:00,,Unknown,34.066755,-117.332205,I-10,21 minutes,1.0,,,POINT (246222.8100016924 -435297.6461676094),21
2141,3474,CALTRANS_191023INFSP00211,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:45:00,2019-10-23 22:08:00,SR60 W EO ETIWANDA AVE,Unknown,34.018645,-117.515496,SR 60,23 minutes,4.0,,,POINT (229449.909523629 -441092.2092075488),23
13488,2947,CALTRANS_191023IN00730,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:45:00,2019-10-23 22:13:00,WB 10 TO SB 215 CONNECTOR,Unknown,34.064388,-117.29418600000001,,28 minutes,,,,POINT (249738.3013381868 -435460.6707246024),28
13559,3024,CALTRANS_191023INFSP00214,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 21:46:00,2019-10-23 22:32:00,,Unknown,34.064388,-117.29418600000001,I-10,46 minutes,1.0,,,POINT (249738.3013381868 -435460.6707246024),46
2161,3494,CALTRANS_191023OC00463,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 21:51:00,2019-10-23 22:19:00,TL91 E WO GREEN RIVER RD,Unknown,33.872489,-117.664754,,28 minutes,3.0,,,POINT (216067.707015751 -457648.652743014),28
2081,3406,CALTRANS_191023IN00755,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:00:00,2019-10-23 23:12:00,I215 N SO CAJALCO EXWY,Unknown,33.835249,-117.24762199999999,I-215,1 hour 12 minutes,3.0,,,POINT (254772.540955525 -460741.4580495986),72
2082,3407,CALTRANS_191023IN00758,CADOT,Collision,1179-Trfc Collision-1141 Enrt,2019-10-23 22:01:00,2019-10-23 23:41:00,I215 S SO VB,Unknown,33.875479,-117.26541599999999,I-215,1 hour 40 minutes,14.0,,,POINT (252997.2348057028 -456329.2963331873),100
2144,3477,CALTRANS_191023INFSP00233,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:03:00,2019-10-23 22:31:00,I215 N SO CAJALCO EXWY,Unknown,33.835249,-117.24762199999999,I-215,28 minutes,2.0,,,POINT (254772.540955525 -460741.4580495986),28
2143,3476,CALTRANS_191023INFSP00232,CADOT,Collision,1179-Trfc Collision-1141Enrt,2019-10-23 22:03:00,2019-10-23 22:37:00,I215 S NO HARLEY KNOX BLVD,Unknown,33.864239000000005,-117.260524,I-215,34 minutes,10.0,,,POINT (253485.7200485402 -457562.2948960876),34
13492,2951,CALTRANS_191023IN00778,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:14:00,2019-10-24 00:13:00,,Unknown,34.067686,-117.60103799999999,I-10,1 hour 59 minutes,5.0,,,POINT (221413.9816151915 -435857.4074846869),119
13563,3028,CALTRANS_191023INFSP00243,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:16:00,2019-10-23 23:00:00,,Unknown,34.067686,-117.60103799999999,I-10,44 minutes,3.0,,,POINT (221413.9816151915 -435857.4074846869),44
13493,2952,CALTRANS_191023IN00789,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:21:00,2019-10-23 23:00:00,,Unknown,34.063721,-117.267018,I-10,39 minutes,6.0,,,POINT (252247.2655360709 -435462.7071232349),39
13564,3029,CALTRANS_191023INFSP00249,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:22:00,2019-10-23 22:59:00,,Unknown,34.063721,-117.267018,I-10,37 minutes,3.0,,,POINT (252247.2655360709 -435462.7071232349),37
13494,2953,CALTRANS_191023IN00807,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:32:00,2019-10-23 23:14:00,I210 W TO I15 S CON,Unknown,34.137023,-117.486104,I-210,42 minutes,2.0,,,POINT (231815.5409256533 -427893.3810640043),42
13565,3030,CALTRANS_191023INFSP00262,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:33:00,2019-10-23 23:11:00,I210 W TO I15 S CON,Unknown,34.137023,-117.486104,I-210,38 minutes,1.0,,,POINT (231815.5409256533 -427893.3810640043),38
13566,3031,CALTRANS_191023INFSP00266,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:35:00,2019-10-23 22:58:00,,Unknown,34.160185999999996,-117.329466,I-215,23 minutes,1.0,,,POINT (246183.6222022635 -424929.7661465048),23
2086,3412,CALTRANS_191023IN00823,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 22:40:00,2019-10-23 23:21:00,I215 S CACTUS AVE,Unknown,33.909719,-117.281714,I-215,41 minutes,3.0,,,POINT (251380.931750052 -452576.6944541163),41
13567,3032,CALTRANS_191023INFSP00270,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:42:00,2019-10-23 23:16:00,I215 S NO BARTON RD,Unknown,34.037932,-117.320439,I-215,34 minutes,5.0,,,POINT (247398.8114304228 -438463.045259024),34
13568,3033,CALTRANS_191023INFSP00274,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:47:00,2019-10-23 23:26:00,I10 E WO ARCHIBALD AVE,Unknown,34.068028000000005,-117.60353,I-10,39 minutes,1.0,,,POINT (221183.0707722417 -435825.2980627869),39
2149,3482,CALTRANS_191023INFSP00273,CADOT,Collision,1183-Trfc Collision-Unkn Inj,2019-10-23 22:47:00,2019-10-23 23:11:00,I215 S CACTUS AVE,Unknown,33.909719,-117.281714,I-215,24 minutes,2.0,,,POINT (251380.931750052 -452576.6944541163),24
2023,3336,CALTRANS_191023IC00244,CADOT,Collision,20002-Hit and Run No Injuries,2019-10-23 22:48:00,2019-10-24 01:18:00,ON THE OFR,Unknown,33.926986,-116.977126,THE OFR,2 hours 30 minutes,3.0,,,POINT (279478.4241698382 -449809.7107371856),150
13497,2957,CALTRANS_191023IN00833,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:48:00,2019-10-24 00:12:00,I10 W EO MILLIKEN AVE,Unknown,34.067515,-117.554566,I-10,1 hour 24 minutes,4.0,,,POINT (225702.6964407352 -435766.7895395341),84
2089,3415,CALTRANS_191023IN00837,CADOT,Incident,BREAK-Traffic Break,2019-10-23 22:49:00,2019-10-23 23:15:00,SR60 E MAIN ST,Unknown,33.996442,-117.364877,SR 60,26 minutes,3.0,,,POINT (243424.8995963149 -443178.5227231071),26
2088,3414,CALTRANS_191023IN00836,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:51:00,2019-10-24 00:05:00,I15 S NO ONTARIO AVE,Unknown,33.850553999999995,-117.53464299999999,I-15,1 hour 14 minutes,5.0,,,POINT (228166.7853660311 -459775.7526562954),74
2150,3483,CALTRANS_191023INFSP00277,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:51:00,2019-10-24 00:09:00,I15 S NO ONTARIO AVE,Unknown,33.850553999999995,-117.53464299999999,I-15,1 hour 18 minutes,6.0,,,POINT (228166.7853660311 -459775.7526562954),78
2090,3416,CALTRANS_191023IN00841,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:53:00,2019-10-24 00:32:00,I215 S NO COLUMBIA AVE,Unknown,34.002173,-117.351482,I-215,1 hour 39 minutes,6.0,,,POINT (244644.2130201638 -442508.5954287904),99
13498,2958,CALTRANS_191023IN00844,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 22:54:00,2019-10-23 23:22:00,I210 E WO I10,Unknown,34.076901,-117.200829,I-210,28 minutes,4.0,,,POINT (258311.4266062731 -433823.0401503937),28
2151,3484,CALTRANS_191023INFSP00283,CADOT,Collision,1182-Trfc Collision-No Inj,2019-10-23 22:54:00,2019-10-23 23:40:00,I215 S NO COLUMBIA AVE,Unknown,34.002173,-117.351482,I-215,46 minutes,5.0,,,POINT (244644.2130201638 -442508.5954287904),46
13499,2959,CALTRANS_191023IN00875,CADOT,Obstructions,1125-Traffic Hazard,2019-10-23 23:14:00,2019-10-23 23:46:00,EB 10 JEO YUCAIPA,Unknown,34.024305,-117.11138799999999,,32 minutes,6.0,,,POINT (266740.3870905302 -439407.1519947918),32
